station_number,lat,long,station_name,year,tmean
026026,-37.16,139.76,ROBE,1968,15.1
026026,-37.16,139.76,ROBE,1969,14.4
026026,-37.16,139.76,ROBE,1970,14.3
026026,-37.16,139.76,ROBE,1971,14.7
026026,-37.16,139.76,ROBE,1972,14.5
026026,-37.16,139.76,ROBE,1973,15.3
026026,-37.16,139.76,ROBE,1974,15.2
026026,-37.16,139.76,ROBE,1975,15.0
026026,-37.16,139.76,ROBE,1976,14.6
026026,-37.16,139.76,ROBE,1977,14.6
026026,-37.16,139.76,ROBE,1978,14.6
026026,-37.16,139.76,ROBE,1979,14.6
026026,-37.16,139.76,ROBE,1980,15.3
026026,-37.16,139.76,ROBE,1981,15.1
026026,-37.16,139.76,ROBE,1982,14.6
026026,-37.16,139.76,ROBE,1983,14.6
026026,-37.16,139.76,ROBE,1984,14.6
026026,-37.16,139.76,ROBE,1985,14.8
026026,-37.16,139.76,ROBE,1986,14.6
026026,-37.16,139.76,ROBE,1987,14.6
026026,-37.16,139.76,ROBE,1988,15.4
026026,-37.16,139.76,ROBE,1989,15.1
026026,-37.16,139.76,ROBE,1990,15.2
026026,-37.16,139.76,ROBE,1991,14.9
026026,-37.16,139.76,ROBE,1992,14.5
026026,-37.16,139.76,ROBE,1993,15.1
026026,-37.16,139.76,ROBE,1994,14.8
026026,-37.16,139.76,ROBE,1995,14.5
026026,-37.16,139.76,ROBE,1996,14.6
026026,-37.16,139.76,ROBE,1997,14.8
026026,-37.16,139.76,ROBE,1998,14.6
026026,-37.16,139.76,ROBE,1999,15.0
026026,-37.16,139.76,ROBE,2000,15.4
026026,-37.16,139.76,ROBE,2001,15.1
026026,-37.16,139.76,ROBE,2002,14.8
026026,-37.16,139.76,ROBE,2003,14.4
026026,-37.16,139.76,ROBE,2004,14.8
026026,-37.16,139.76,ROBE,2005,15.1
026026,-37.16,139.76,ROBE,2006,14.6
026026,-37.16,139.76,ROBE,2007,15.4
026026,-37.16,139.76,ROBE,2008,14.8
026026,-37.16,139.76,ROBE,2009,15.3
026026,-37.16,139.76,ROBE,2010,14.8
026026,-37.16,139.76,ROBE,2011,14.9
026026,-37.16,139.76,ROBE,2012,15.2
080015,-36.17,144.76,ECHUCA,1910,14.9
080015,-36.17,144.76,ECHUCA,1911,14.6
080015,-36.17,144.76,ECHUCA,1912,14.7
080015,-36.17,144.76,ECHUCA,1913,14.7
080015,-36.17,144.76,ECHUCA,1914,16.3
080015,-36.17,144.76,ECHUCA,1915,15.0
080015,-36.17,144.76,ECHUCA,1916,14.3
080015,-36.17,144.76,ECHUCA,1917,14.3
080015,-36.17,144.76,ECHUCA,1918,14.5
080015,-36.17,144.76,ECHUCA,1919,15.3
080015,-36.17,144.76,ECHUCA,1920,14.6
080015,-36.17,144.76,ECHUCA,1921,15.1
080015,-36.17,144.76,ECHUCA,1922,14.7
080015,-36.17,144.76,ECHUCA,1923,14.6
080015,-36.17,144.76,ECHUCA,1924,13.6
080015,-36.17,144.76,ECHUCA,1925,14.3
080015,-36.17,144.76,ECHUCA,1926,14.8
080015,-36.17,144.76,ECHUCA,1927,14.7
080015,-36.17,144.76,ECHUCA,1928,14.9
080015,-36.17,144.76,ECHUCA,1929,14.2
080015,-36.17,144.76,ECHUCA,1930,15.3
080015,-36.17,144.76,ECHUCA,1931,14.5
080015,-36.17,144.76,ECHUCA,1932,14.5
080015,-36.17,144.76,ECHUCA,1933,14.7
080015,-36.17,144.76,ECHUCA,1934,15.0
080015,-36.17,144.76,ECHUCA,1935,14.7
080015,-36.17,144.76,ECHUCA,1936,14.9
080015,-36.17,144.76,ECHUCA,1937,15.3
080015,-36.17,144.76,ECHUCA,1938,15.8
080015,-36.17,144.76,ECHUCA,1939,15.3
080015,-36.17,144.76,ECHUCA,1940,15.0
080015,-36.17,144.76,ECHUCA,1941,14.7
080015,-36.17,144.76,ECHUCA,1942,15.2
080015,-36.17,144.76,ECHUCA,1943,14.3
080015,-36.17,144.76,ECHUCA,1944,14.5
080015,-36.17,144.76,ECHUCA,1945,14.6
080015,-36.17,144.76,ECHUCA,1946,14.1
080015,-36.17,144.76,ECHUCA,1947,14.9
080015,-36.17,144.76,ECHUCA,1948,14.2
080015,-36.17,144.76,ECHUCA,1949,13.8
080015,-36.17,144.76,ECHUCA,1950,14.6
080015,-36.17,144.76,ECHUCA,1951,14.6
080015,-36.17,144.76,ECHUCA,1952,14.0
080015,-36.17,144.76,ECHUCA,1953,14.1
080015,-36.17,144.76,ECHUCA,1954,14.4
080015,-36.17,144.76,ECHUCA,1955,14.4
080015,-36.17,144.76,ECHUCA,1956,14.0
080015,-36.17,144.76,ECHUCA,1957,14.5
080015,-36.17,144.76,ECHUCA,1958,14.5
080015,-36.17,144.76,ECHUCA,1959,15.2
080015,-36.17,144.76,ECHUCA,1960,14.4
080015,-36.17,144.76,ECHUCA,1961,15.6
080015,-36.17,144.76,ECHUCA,1962,14.8
080015,-36.17,144.76,ECHUCA,1963,14.9
080015,-36.17,144.76,ECHUCA,1964,14.1
080015,-36.17,144.76,ECHUCA,1965,14.7
080015,-36.17,144.76,ECHUCA,1966,14.2
080015,-36.17,144.76,ECHUCA,1967,14.8
080015,-36.17,144.76,ECHUCA,1968,14.4
080015,-36.17,144.76,ECHUCA,1969,14.9
080015,-36.17,144.76,ECHUCA,1970,14.7
080015,-36.17,144.76,ECHUCA,1971,15.2
080015,-36.17,144.76,ECHUCA,1972,15.5
080015,-36.17,144.76,ECHUCA,1973,15.6
080015,-36.17,144.76,ECHUCA,1974,15.3
080015,-36.17,144.76,ECHUCA,1975,15.7
080015,-36.17,144.76,ECHUCA,1976,14.6
080015,-36.17,144.76,ECHUCA,1977,15.3
080015,-36.17,144.76,ECHUCA,1978,15.2
080015,-36.17,144.76,ECHUCA,1979,15.7
080015,-36.17,144.76,ECHUCA,1980,15.8
080015,-36.17,144.76,ECHUCA,1981,15.9
080015,-36.17,144.76,ECHUCA,1982,15.6
080015,-36.17,144.76,ECHUCA,1983,15.4
080015,-36.17,144.76,ECHUCA,1984,14.7
080015,-36.17,144.76,ECHUCA,1985,15.1
080015,-36.17,144.76,ECHUCA,1986,14.5
080015,-36.17,144.76,ECHUCA,1987,15.1
080015,-36.17,144.76,ECHUCA,1988,16.0
080015,-36.17,144.76,ECHUCA,1989,15.4
080015,-36.17,144.76,ECHUCA,1990,15.8
080015,-36.17,144.76,ECHUCA,1991,15.5
080015,-36.17,144.76,ECHUCA,1992,14.9
080015,-36.17,144.76,ECHUCA,1993,15.3
080015,-36.17,144.76,ECHUCA,1994,15.3
080015,-36.17,144.76,ECHUCA,1995,14.9
080015,-36.17,144.76,ECHUCA,1996,14.6
080015,-36.17,144.76,ECHUCA,1997,15.7
080015,-36.17,144.76,ECHUCA,1998,15.4
080015,-36.17,144.76,ECHUCA,1999,15.8
080015,-36.17,144.76,ECHUCA,2000,15.7
080015,-36.17,144.76,ECHUCA,2001,15.9
080015,-36.17,144.76,ECHUCA,2002,16.1
080015,-36.17,144.76,ECHUCA,2003,15.7
080015,-36.17,144.76,ECHUCA,2004,15.4
080015,-36.17,144.76,ECHUCA,2005,17.4
080015,-36.17,144.76,ECHUCA,2006,15.9
080015,-36.17,144.76,ECHUCA,2007,99999.9
080015,-36.17,144.76,ECHUCA,2008,15.8
080015,-36.17,144.76,ECHUCA,2009,16.7
080015,-36.17,144.76,ECHUCA,2010,15.8
080015,-36.17,144.76,ECHUCA,2011,15.7
080015,-36.17,144.76,ECHUCA,2012,99999.9
044010,-28.03,147.48,BOLLON MARY ST,1914,20.8
044010,-28.03,147.48,BOLLON MARY ST,1915,21.0
044010,-28.03,147.48,BOLLON MARY ST,1916,20.1
044010,-28.03,147.48,BOLLON MARY ST,1917,19.0
044010,-28.03,147.48,BOLLON MARY ST,1918,19.5
044010,-28.03,147.48,BOLLON MARY ST,1919,21.0
